quizzes,solutions
496571382175283496082694175538942017249716538617835249961357820824109703753428000,496571382175283496382694175538942617249716538617835249961357824824169753753428961
125389764839476052746215893368547219057921386291608475514892037982760041673104028,125389764839476152746215893368547219457921386291638475514892637982763541673154928
573196284109428375482537960340965802956281743210374659635809427891702536724653190,573196284169428375482537961347965812956281743218374659635819427891742536724653198
861745293293186457457009861514290638972803510638051970326518749709632185185974326,861745293293186457457329861514297638972863514638451972326518749749632185185974326
924853716035617040671942358082036974497528631163479805746095183318764592209381467,924853716835617249671942358582136974497528631163479825746295183318764592259381467
542306798897240316613798205081952463259460180364187952435601829928534670176829534,542316798897245316613798245781952463259463187364187952435671829928534671176829534
324086917680097243791423856256718430043652178817349502462875301578901624139264785,324586917685197243791423856256718439943652178817349562462875391578931624139264785
147283690965740032382569417809156743651374289470928561296405078738690154514837926,147283695965741832382569417829156743651374289473928561296415378738692154514837926
192540378456873219783012645278169534045728960019435827834297150927651483561304092,192546378456873219783912645278169534345728961619435827834297156927651483561384792
030061520168452397204739618081246709579183462642970831495317286826594173713628945,937861524168452397254739618381246759579183462642975831495317286826594173713628945
935040182120935674647128953513794820062513709794862531459276318381459267276301405,935647182128935674647128953513794826862513749794862531459276318381459267276381495
142695073873241596590378142654983217389712654210406000728164930935827461461539728,142695873873241596596378142654983217389712654217456389728164935935827461461539728
092834175157926438480571629071265943526340817934018562310657094249183750765492381,692834175157926438483571629871265943526349817934718562318657294249183756765492381
901826734860473150437915068746139582193258647285764391520687413678341925304092076,951826734862473159437915268746139582193258647285764391529687413678341925314592876
706891235532674819918253647874129356653400092291360478187902564320540781465718923,746891235532674819918253647874129356653487192291365478187932564329546781465718923
651273948732489516894165327279548630485310700103927854307892465928654170546731089,651273948732489516894165327279548631485316792163927854317892465928654173546731289
340861725020934618618572309297348156150729403483615297864057932932486571501293864,349861725725934618618572349297348156156729483483615297864157932932486571571293864
297683541638541209510209683823416795461095832759832416940327168186900307372168954,297683541638541279514279683823416795461795832759832416945327168186954327372168954
584967231321084697960321854196430578750096340432758916803670129219843765675219483,584967231321584697967321854196432578758196342432758916843675129219843765675219483
048923170023170608105648923804362597097814362362597814286739451739451286451286739,648923175923175648175648923814362597597814362362597814286739451739451286451286739
462871953539624718187390246253467891910030674706109305625740139874913562391256487,462871953539624718187395246253467891918532674746189325625748139874913562391256487
687423195195876340342951680451060823023514976976238051730142569569307214214695738,687423195195876342342951687451769823823514976976238451738142569569387214214695738
049100623326090571175362948637928415514673289980540736761239854458716392293485160,849157623326894571175362948637928415514673289982541736761239854458716392293485167
460152837873964210251378496690415723014237689702890541325789104146523908987641352,469152837873964215251378496698415723514237689732896541325789164146523978987641352
539472816742680593861059724086513907153794268974826135615907482428105379390248650,539472816742681593861359724286513947153794268974826135615937482428165379397248651
546891032189237564020465198012743685658129307304586921861972403435618209297354816,546891732189237564723465198912743685658129347374586921861972453435618279297354816
